date,step_cost_eur,degradation_penalty,pv_production_kWh,consumption_kWh,pv_to_grid_kWh,discharge_to_grid_kWh,grid_to_house_kWh,total_cost,total_sold
2023-02-03,2.9262030360900892,0.008153430398454849,5.86206,18.726509399642282,1.1857634490138884,2.097358257363233,14.615741440365724,2.934356466488544,3.283121706377121
2023-02-04,3.437091454589768,0.004528505571540319,3.138,18.87910819301205,0.9380383493218122,1.1162001456598096,16.909747626343226,3.4416199601613084,2.0542384949816217
2023-02-05,2.3700579285517507,0.009405213757664762,14.58624,18.644669000541885,5.200411280365259,2.4113475756087377,13.088217183638799,2.3794631423094152,7.611758855973997
2023-02-06,2.3279030543113666,0.015391257521715211,27.388740000000002,22.588465569277723,13.483531786197156,4.5156590974632556,15.46180938576905,2.343294311833082,17.99919088366041
2023-02-07,2.7335711185509854,0.01202431683411435,24.81246,23.283693701721447,11.579816607270688,3.5945568646420316,16.895761543066165,2.7455954353850998,15.17437347191272
2023-02-08,2.4125856100924157,0.011085127583210888,28.88058,22.77646325201674,15.495869639244765,3.4864821257401815,15.941519619001465,2.4236707376756264,18.982351764984948
2023-02-09,2.6459887025050506,0.014156795238804946,26.32554,24.88284297308856,11.788921569797875,3.950426140088902,16.31405011077872,2.6601454977438554,15.739347709886777
2023-02-10,2.476313383203716,0.01211245611100051,28.74906,22.952317765718732,13.689657466904372,3.310101452006442,16.18036714498947,2.4884258393147167,16.999758918910814
2023-02-11,2.502744303862932,0.010166988359327368,28.335060000000002,23.37110641592797,14.582631781607597,2.850589556284341,16.27998155010251,2.512911292222259,17.43322133789194
2023-02-12,2.191646927820657,0.010114812921225989,29.84376,21.773801538361734,14.776404878756852,2.5675313452168815,14.689385295533663,2.2017617407418832,17.343936223973735
2023-02-13,1.7552386978135606,0.009806628432197565,30.385740000000002,19.329017564711453,17.506550296334982,2.9054257613519274,13.218793752300193,1.7650453262457582,20.41197605768691
2023-02-14,1.9524998212639924,0.010434720293961239,27.66942,18.367766263058286,14.406468095178901,3.022561576363827,13.412092084667302,1.9629345415579535,17.42902967154273
2023-02-15,1.593090474980354,0.009604845381004763,29.26002,16.631579587956804,16.46373814460081,2.9191789906054515,11.718390203541503,1.6026953203613588,19.382917135206263
2023-02-16,1.9792937371066772,0.00876649582249368,15.9192,15.469573561474126,5.580169682391733,2.321606698865658,11.108362387521362,1.988060232929171,7.901776381257391
2023-02-17,2.2247987426933156,0.006400285363933507,6.31302,14.212263883488273,1.9719209706376792,1.920957267028004,11.239017908909824,2.231199028057249,3.892878237665683
2023-02-18,1.9884199201169133,0.012110353115734787,14.48442,17.074557711784827,4.171488041433156,3.206367406278763,11.030017133399848,2.000530273232648,7.3778554477119185
2023-02-19,3.0249360532731275,0.006440996381466263,5.05146,17.953881735459394,1.263413450851321,1.7496528472995692,14.912600533228725,3.0313770496545938,3.01306629815089
2023-02-20,1.7840336254557598,0.009838493910389814,29.56446,18.28770686645117,16.150207270893933,3.0860432356882175,12.848935184612179,1.7938721193661495,19.236250506582152
2023-02-21,2.2446605845470966,0.005815065164064865,10.2501,15.01340969506269,4.270472348112166,1.641505471062763,12.034509922690528,2.2504756497111615,5.911977819174929
2023-02-22,2.449850944805906,0.006177746951190992,7.7121,15.824775139312953,3.106600545857996,1.7794346312914455,12.585363378986882,2.456028691757097,4.8860351771494415
2023-02-23,3.772050233423883,0.0059047096013513795,3.0425999999999997,21.01406400259589,0.6736833081685599,1.2727266475921417,18.36063451351576,3.7779549430252346,1.9464099557607017
2023-02-24,3.05061450424836,0.007433571189558714,5.785080000000001,18.54399178273748,1.2549362982653975,1.7497924137930299,15.228480991690272,3.0580480754379185,3.0047287120584274
2023-02-25,3.3601966859460655,0.009560237366513909,10.37226,21.364274246175157,3.368512283025652,2.8494506600907883,17.78322291701323,3.3697569233125795,6.21796294311644
2023-02-26,2.080714725278205,0.013106790254705703,33.7023,23.95350876145706,16.40054576404372,3.5432490572875546,14.491628268410729,2.0938215155329107,19.943794821331274
2023-02-27,2.0961376542609775,0.016563751929636838,33.30708,24.285508889105923,15.170333929129153,4.52752271515717,14.713140822478403,2.1127014061906144,19.697856644286325
2023-02-28,2.35797525524918,0.01630331621413936,32.25768,24.9915456699647,14.318834149189172,4.866615355677769,15.86305176286306,2.3742785714633197,19.18544950486694
2023-03-01,2.363283579006559,0.013973620218445525,31.49814,23.827892604320656,14.535265700395346,3.9492351576245484,16.003978036533383,2.3772571992250047,18.484500858019896
2023-03-02,2.2589001010018483,0.014473223866617717,28.52082,23.32261281020443,12.157159544181436,4.055558607047192,14.639090327439117,2.273373324868466,16.21271815122863
2023-03-03,2.9213054310866524,0.01135691299732457,11.0166,20.9195492547585,3.234253791795463,3.245959328771857,15.484389925906548,2.932662344083977,6.48021312056732
2023-03-04,2.177141281856164,0.012483343674270059,32.7534,22.791747455699944,15.007499724915505,3.173585622409144,14.786592088272581,2.189624625530434,18.181085347324647
2023-03-05,2.3685460137173653,0.014966782878320367,32.01234,24.934512643597678,12.458976062454433,4.060743343169153,15.362299597014495,2.3835127965956855,16.519719405623587
2023-03-06,2.3979498292269366,0.01673278263238955,19.94238,21.34954264164736,5.926067634757967,4.249253295834171,13.921480980084795,2.4146826118593263,10.175320930592138
2023-03-07,3.447664699988113,0.006635547262086954,5.68104,20.23633125054404,1.4463124765776691,1.5085275272106937,17.103089537371922,3.4543002472502,2.954840003788363
2023-03-08,1.8160814262218359,0.0073822007280106615,10.91286,13.572697247472455,4.54255437705946,2.311678986814808,10.003814858479355,1.8234636269498465,6.854233363874268
2023-03-09,1.6134173881115064,0.009803363672792198,15.45564,13.521775488863728,6.685021291941762,3.43791288774694,9.69327985176783,1.6232207517842985,10.122934179688702
2023-03-10,2.219987315771183,0.006804625927276756,6.16212,14.470784818596714,1.9475617619802652,2.062726420494019,11.300928003352121,2.22679194169846,4.010288182474285
2023-03-11,1.9686302443236596,0.007264096645725268,10.213379999999999,14.428548993630162,3.4356348571215563,2.177378154036624,10.463077632033999,1.975894340969385,5.613013011158181
2023-03-12,2.0729377302728085,0.008926863276927113,11.0682,14.928109521737863,3.2930573089367154,2.762351248160054,11.112413340688374,2.0818645935497355,6.0554085570967695
2023-03-13,2.2401451061375353,0.003933145002210201,3.35922,13.342969193036536,1.050831174381673,1.0792405725572949,11.11029746322427,2.2440782511397455,2.1300717469389676
2023-03-14,1.1401661055026857,0.01336574669703102,30.46146,14.752141560124777,14.95024006646642,3.742566818410425,9.201276120690954,1.1535318521997167,18.692806884876845
2023-03-15,1.4287391720281843,0.012856980507980311,24.58626,15.674152733255482,11.030903470745445,3.6743093233047133,10.00416941979837,1.4415961525361647,14.705212794050158
2023-03-16,1.4617624596469734,0.010669631765446486,23.980500000000003,15.845124326824093,11.472319235479116,3.0814353305885316,9.923885721793965,1.4724320914124198,14.553754566067648
2023-03-17,2.2435122955419464,0.009372125631001439,9.6822,16.016257475753225,1.9053421878052352,2.6149412531517995,11.560891775875666,2.252884421172948,4.5202834409570345
2023-03-18,2.4912690830109843,0.009026473762954958,9.61758,17.121953124635244,2.116185614304006,2.1194303806971444,12.653072364122156,2.5002955567739393,4.235615995001151
2023-03-19,1.6332901708295458,0.016321900096795943,23.89416,17.155114370871672,7.305600381970704,4.152806565079885,10.24056646502519,1.6496120709263418,11.45840694705059
2023-03-20,1.083390822205654,0.011775559537356385,29.84274,15.711862123843092,15.802078648009033,3.479569891294032,9.078003052289127,1.0951663817430104,19.281648539303063
2023-03-21,1.2947425145337548,0.01000645624870629,26.98932,14.820571415252779,14.166166407977343,2.7753606662469075,9.698471292639361,1.304748970782461,16.94152707422425
2023-03-22,1.892784605625199,0.00704980393070579,10.72434,13.848031351473223,4.430378386802227,2.2777815660221354,10.34193080629923,1.8998344095559048,6.708159952824362
2023-03-23,1.8366820838449414,0.006370683692381141,7.0037400000000005,13.038285701310548,2.316157517978221,2.021179186431846,9.51651656662094,1.8430527675373225,4.337336704410067
2023-03-24,0.6591045835854733,0.008570180675364128,33.85872,13.53105322193423,19.74049255251709,2.1604938843515926,7.436254705572092,0.6676747642608374,21.90098643686868
2023-03-25,1.4674661404924672,0.00965482843283957,20.60964,14.522485823208125,9.690015200165929,2.886307993318966,9.539392626914319,1.4771209689253066,12.576323193484896
2023-03-26,1.5661959093298499,0.011245548234717585,19.20876,15.441597733265425,6.967788760666341,3.2076730218072993,9.536217900362914,1.5774414575645674,10.17546178247364
2023-03-27,1.274624066531928,0.01333622285566578,27.0201,16.26465918018715,13.775324862537325,4.106822516275933,9.872009279692385,1.2879602893875937,17.882147378813258
2023-03-28,1.2581520865029807,0.011605439719500808,28.83156,15.83794640563676,12.850705332938434,3.2291635226969224,9.525380039292788,1.2697575262224816,16.079868855635358
2023-03-29,1.3191839529422629,0.010615090643731085,17.20248,13.602719284609858,7.995728720134021,3.8039902866670743,8.641378842215419,1.3297990435859939,11.799719006801094
2023-03-30,0.8949736447464245,0.00797777597908516,31.1496,13.365419623496281,17.750139986512185,2.039088515297404,8.127398674658629,0.9029514207255096,19.78922850180959
2023-03-31,0.8348308147434732,0.009408649538254899,28.317600000000002,13.27309264119416,15.183773508342593,2.9508327064249196,7.575069033572974,0.8442394642817281,18.134606214767512
2023-04-01,1.4866130499585117,0.012208537724881363,20.58972,15.281383629189849,6.755578093095929,3.475234846378317,9.165116121022942,1.498821587683393,10.230812939474246
2023-04-02,2.0263181131829167,0.012454929001797531,13.867140000000001,16.027424536804237,4.049654818918258,3.917162441718717,11.30448225812279,2.0387730421847143,7.966817260636975
2023-04-03,2.6440681570278826,0.012299221126567587,12.64584,18.972216877339555,4.032744077884913,3.793612472867886,14.619292171961797,2.6563673781544503,7.826356550752799
2023-04-04,1.28310479168277,0.011556206860543698,38.87934,18.943304961873878,20.736997419844688,3.278889949996058,11.55613019343013,1.2946609985433137,24.015887369840748
2023-04-05,1.4519022987379826,0.011613729205090587,30.6555,17.9809507243621,16.065655826084196,3.3254503379632423,11.320412191440132,1.4635160279430732,19.39110616404744
2023-04-06,0.8115389586841889,0.01232625494695964,32.55852,14.724883238931197,16.570185682950942,3.3501152401270673,8.059940073107413,0.8238652136311485,19.92030092307801
2023-04-07,1.008900235395008,0.011145205279664526,35.1105,15.046007991378199,16.91720720810759,2.48445787541393,8.847795582626377,1.0200454406746726,19.40166508352152
2023-04-08,1.1803293322169064,0.01002948036155185,36.13932,17.27582038499129,19.300031515395908,2.6267026590107547,10.399840606907352,1.1903588125784583,21.92673417440666
2023-04-09,1.1672392954682962,0.009430714616874083,30.81522,15.967969401895983,15.893499296052038,2.269722616875212,9.385461836984435,1.1766700100851704,18.16322191292725
2023-04-10,2.1688869701024593,0.008263650504844074,10.83,15.843557479495002,4.656967159116715,2.5197818828680347,11.716203046135792,2.1771506206073035,7.17674904198475
2023-04-11,1.2475889628009067,0.010676760079854372,19.47498,13.409480380243378,8.163689066562116,3.558929629923071,8.242963465283314,1.258265722880761,11.722618696485187
2023-04-12,0.7016002347852482,0.009699833729572392,29.79342,13.857590349504802,15.897080845638065,2.816570261163509,7.0392164140118805,0.7113000685148206,18.713651106801574
2023-04-13,1.2600435270293369,0.013362183584926834,23.61804,15.583011879966483,8.60758707807666,3.605292801547351,8.668500816413404,1.2734057106142638,12.212879879624012
2023-04-14,1.3257860002509594,0.010785964105993383,18.090480000000003,14.08397322422071,6.384648546466471,3.136231767140092,8.343094576187571,1.3365719643569527,9.520880313606563
2023-04-15,0.9204574142790005,0.011932106507047409,38.01108,15.688720508138243,18.669973811156094,2.649239590528516,8.767059630101695,0.932389520786048,21.31921340168461
2023-04-16,1.0878597637027365,0.011650357535277015,35.87448,17.03286929380477,16.926750225567876,2.892941465295924,9.601942872284997,1.0995101212380136,19.8196916908638
2023-04-17,0.8452019079268565,0.01191051354082594,36.88482,15.525107674001925,20.142051612069906,3.3480844042257942,8.813699875353299,0.8571124214676824,23.4901360162957
2023-04-18,0.9506331394391284,0.01016144444958333,33.76728,16.048627740134943,20.595437462318124,2.8855870730656306,9.618294497653464,0.9607945838887118,23.481024535383753
2023-04-19,0.9352239512576923,0.011635052515884071,35.026920000000004,15.465495686820528,17.962759884859892,3.291222634080694,9.074211899581776,0.9468590037735763,21.253982518940585
2023-04-20,0.5503894113706783,0.009091512751018644,36.63534,14.517977086101482,21.923147796877117,2.460907189648254,7.554100469866817,0.5594809241216969,24.38405498652537
2023-04-21,1.1434782099092218,0.01000063963414771,31.31634,16.296767021546913,16.09563101922503,2.5477349252796824,9.672580650725584,1.1534788495433694,18.643365944504716
2023-04-22,0.6680571334016471,0.011580843879854124,36.34236,14.522032987923936,18.92395508538535,2.8284291773926773,7.487797461284633,0.6796379772815012,21.75238426277803
2023-04-23,0.9944181895363425,0.011741455647611445,28.8657,14.624013339479111,14.866662779973238,3.6961613967373017,8.403208274133076,1.006159645183954,18.56282417671054
2023-04-24,1.1287815392854184,0.011202094602400655,22.63128,13.677972753580118,11.658825304972261,3.7634745848772404,8.448001055233187,1.139983633887819,15.422299889849501
2023-04-25,1.701156882717092,0.009443467390455937,13.32714,14.263273210492754,5.196372084926158,3.073131531679731,9.757774935176625,1.710600350107548,8.269503616605888
2023-04-26,1.2530320809619981,0.011194686040996599,14.3103,13.03480013875415,4.95750113563326,3.940515744038651,7.582577225274439,1.2642267670029947,8.89801687967191
2023-04-27,1.2362394806835013,0.010474116669415553,19.46406,13.53029860288613,8.00693985416633,3.1010581540408095,7.971774738653492,1.2467135973529169,11.10799800820714
2023-04-28,1.0129553188932965,0.007674208469022563,27.49074,13.651368456042526,16.469379316686005,2.2135245426583348,8.52269998504554,1.0206295273623192,18.68290385934434
2023-04-29,0.8827795743929474,0.010119524796972097,30.28374,14.444325427783976,15.962387574247508,2.812480966666807,7.826938536860537,0.8928990991899195,18.774868540914316
2023-04-30,0.8600758733395872,0.012752896530124149,28.73964,14.743585204369452,13.129779881002486,3.5635630298736136,7.407171148807111,0.8728287698697114,16.6933429108761
2023-05-01,0.7699054110861743,0.011965309294981828,35.736180000000004,15.755882404953441,20.270954560047002,3.300055637546042,8.28872655327762,0.7818707203811561,23.571010197593044
2023-05-02,0.6915238415900757,0.009868033791033142,35.56194,13.814942660239284,20.6855836282939,2.788015242282044,7.9091162033240865,0.7013918753811089,23.473598870575945
2023-05-03,0.4668989687771137,0.007252250464349545,35.53722,13.512549671888932,23.24500823727599,2.0089504432424423,7.220822312190233,0.4741512192414632,25.25395868051843
2023-05-04,0.5039873301662747,0.008972468699476271,36.42804,13.344841654421122,21.45161177890027,2.1701011648553266,6.990123510612315,0.512959798865751,23.621712943755597
2023-05-05,0.7442577549904147,0.01026953520304738,31.32816,13.6073730284577,15.932876756475268,2.7204573412092907,7.1583932681165,0.7545272901934621,18.65333409768456
2023-05-06,0.9314495996267695,0.010504641000333726,26.3868,14.860094447245244,13.022195489592344,3.2376585045669697,7.690073129575228,0.9419542406271033,16.259853994159315
2023-05-07,0.8856196415676112,0.01214785768953012,26.518980000000003,14.43889558195978,12.181777770264654,3.655512167479901,7.328196357348055,0.8977674992571413,15.837289937744554
2023-05-08,1.6604791831694006,0.01017028043023254,19.1937,15.86416288995736,9.680297531797082,3.41816479391725,10.34943317217555,1.6706494635996332,13.098462325714333
2023-05-09,1.1441963495503678,0.009899366153501022,21.8874,13.119469693664447,11.702120177081465,3.0815322363409035,8.270656273732593,1.1540957157038687,14.783652413422368
2023-05-10,0.5218002383954232,0.011972331826046272,31.67532,13.45420622949862,16.368363278758586,4.269624658246138,6.508978293474042,0.5337725702214695,20.637987937004723
2023-05-11,0.5933058525468959,0.012806799301097963,31.50984,12.898954247412535,12.34449669334218,3.2936065180217833,5.852605313942315,0.6061126518479939,15.638103211363962
2023-05-12,0.7093840905641355,0.010109048142664662,33.69528,13.659811791899871,16.198136615867348,2.3996962357025997,7.120852587314197,0.7194931387068002,18.597832851569947
2023-05-13,1.4421008898306193,0.012809715849259449,21.093780000000002,15.010437323817882,8.67616315441516,3.8353391530020273,9.497771669447827,1.4549106056798788,12.511502307417189
2023-05-14,0.9399078431850749,0.01065203150810507,30.90516,15.04939730028241,14.118652064077825,2.4468169075725292,7.864731169897872,0.95055987469318,16.565468971650354
2023-05-15,1.0100194615402818,0.011488967363948506,21.0813,13.299438315626032,10.28965256707549,3.839445992563559,7.497365420669456,1.0215084289042302,14.12909855963905
2023-05-16,0.5898240971539158,0.010228943180933144,36.88326,14.503397889099958,21.721700097025128,2.7567889462083945,7.735926428028259,0.600053040334849,24.478489043233523
2023-05-17,0.6952902151627837,0.010447652118033678,35.4201,14.655517333004898,19.083130520702362,2.8437669298648838,7.87029340104675,0.7057378672808173,21.926897450567246
2023-05-18,0.9222131594162865,0.01206729265322489,31.3512,16.548910332836584,16.305702386283336,3.49650961962687,8.504976983712789,0.9342804520695114,19.802212005910206
2023-05-19,0.5247632089299339,0.010088819867311676,36.561840000000004,13.987087309142087,19.063455121320786,2.4487848132683205,6.833239310804385,0.5348520287972456,21.512239934589108
2023-05-20,1.1509737121631964,0.009900480649654627,24.78846,14.865358504019724,12.832447611430675,3.1044000361152597,8.842595961583205,1.160874192812851,15.936847647545935
2023-05-21,1.1748223477162933,0.010000709732620055,22.117919999999998,14.773447499566492,10.24457343576032,2.9897797495913845,8.239133848443872,1.1848230574489134,13.234353185351704
2023-05-22,0.9681111574145401,0.009013796380379224,21.95484,13.294733084657349,11.733951875145436,2.861464350600526,7.388178773490992,0.9771249537949194,14.595416225745963
2023-05-23,0.8277795436011303,0.00915350315085611,26.43198,13.232205997829617,14.632343089362056,2.783037687025834,7.2861706332497915,0.8369330467519863,17.41538077638789
2023-05-24,0.33560961894114005,0.00941646295549336,36.1503,13.199795006653412,20.672818190574915,2.6990186589978244,6.1381234811164465,0.3450260818966334,23.37183684957274
2023-05-25,0.5007571433361174,0.011157879203193896,31.892039999999998,13.091242929490098,16.484498892317713,3.024957185992849,6.16636072711309,0.5119150225393113,19.509456078310563
2023-05-26,0.4313426854952166,0.007136002817703745,35.65062,13.578897661470048,21.81075388492584,1.5382940462918373,6.631446237838946,0.43847868831292036,23.34904793121768
2023-05-27,0.5937349544651026,0.00747466535543966,35.01744,15.03475656349137,20.639631038048744,1.7403531647441433,7.265122946067491,0.6012096198205422,22.379984202792887
2023-05-28,0.6026425515084114,0.007938240475504385,35.4759,15.38974130697628,21.92178374437112,1.9585956671250644,7.619555263493619,0.6105807919839158,23.880379411496182
2023-05-29,0.8275802182371632,0.007301946415859162,35.06046,16.283343880632803,22.869455458690616,2.1734040159115726,8.884298489421758,0.8348821646530223,25.04285947460219
2023-05-30,0.40147892991653544,0.007594870736336046,35.76672,13.379810934276884,22.473552954235107,2.2158629803706664,6.710944678715749,0.40907380065287147,24.689415934605773
2023-05-31,0.31297312494618457,0.008189456007228148,35.807520000000004,13.625155684288767,22.328099315543177,2.7239150707891238,6.328760074520393,0.3211625809534127,25.052014386332303
2023-06-01,0.548871188539749,0.007957772472740056,31.573500000000003,13.375184022445639,19.34231344672787,2.022839928746381,6.739979672561488,0.5568289610124891,21.365153375474254
2023-06-02,0.37877581697343327,0.00759471016235739,35.5965,13.565861361340753,22.01882193692377,2.005361850783536,6.478514536049344,0.3863705271357907,24.024183787707308
2023-06-03,0.549362709600808,0.007230087709695041,35.45232,15.140155403750065,22.052308966957213,1.8604945364189196,7.329701635892338,0.556592797310503,23.912803503376132
2023-06-04,0.43536106001485986,0.008685100830120349,34.67004,14.942184645587496,20.243711025166334,2.4514627318367266,6.568309227027276,0.4440461608449802,22.69517375700306
2023-06-05,0.3878078470273319,0.007735083280322773,34.06044,13.416275424250195,21.566343292001726,2.0633737320216046,6.384162747748952,0.3955429303076547,23.62971702402333
2023-06-06,0.6083578679377875,0.007291143380361426,33.66102,14.265510899138024,22.369989343853295,2.0945446960163108,7.636392407855956,0.6156490113181489,24.464534039869605
2023-06-07,0.5730461812312482,0.00676036294114053,32.40054,14.334457523744218,21.575462032009096,1.7327946983986853,7.247767801015174,0.5798065441723887,23.30825673040778
2023-06-08,1.0966331620513428,0.009412566960993714,19.868280000000002,13.667983243546258,10.08156384519428,2.9260933621966343,7.709503403145289,1.1060457290123364,13.007657207390913
2023-06-09,1.5771203363815893,0.006396297606176676,10.54758,13.001176724760793,4.013450576781749,1.964698568529291,8.535614040006577,1.583516633987766,5.97814914531104
2023-06-10,0.6080240001192972,0.009677348579578372,34.95642,14.609768685393622,19.591226990972668,2.717826292801874,7.2202534789338255,0.6177013486988756,22.309053283774542
2023-06-11,0.6206472996405524,0.010467992990982554,32.18382,14.454264778383456,16.55789484151778,2.948777888554741,6.852116165943225,0.631115292631535,19.50667273007252
2023-06-12,1.3398384883214653,0.008961190700152256,19.01796,13.512693137014224,11.346588318693012,3.0536158436000616,9.022831903461572,1.3487996790216177,14.400204162293074
2023-06-13,1.1027338684874841,0.007105113252908242,23.43552,13.385396843987397,14.56461671907565,1.977725254866202,8.42914788158144,1.1098389817403924,16.542341973941852
2023-06-14,0.3965291172267193,0.008025783610229533,35.534639999999996,13.330667363391465,21.987867322920444,2.093032605597926,6.535952658593622,0.40455490083694884,24.08089992851837
2023-06-15,0.5881271001889794,0.009527093137637428,29.23488,13.095978314207755,16.06561654517877,2.7314986802040755,6.457413873756071,0.5976541933266168,18.797115225382846
2023-06-16,0.7174120088177862,0.01056751910799579,24.273239999999998,13.162195503734152,13.090290473096788,3.6845580480875118,6.617719200113891,0.727979527925782,16.7748485211843
2023-06-17,1.1390712159463392,0.007106367928428156,22.44858,15.114683702952846,12.496569296381326,2.0423088701744834,8.307883226911123,1.1461775838747674,14.53887816655581
2023-06-18,1.2473036222698097,0.009694094573908399,20.158920000000002,14.588820073213906,9.340897658461154,2.5856676787594304,8.285213850842961,1.256997716843718,11.926565337220584
2023-06-19,1.0463030792255095,0.007215554896641206,23.58714,13.354385484071315,14.371096185234457,2.041667420060107,8.147171916326748,1.0535186341221507,16.412763605294565
2023-06-20,1.579574694026511,0.0073672898567258525,12.63948,13.041606114886854,5.485386539250523,2.1253267305104613,8.897137687318413,1.5869419838832368,7.610713269760985
2023-06-21,0.8664392599630366,0.010671564660107819,23.2947,13.371750749324484,12.732979312355786,3.8327390088042814,7.310735904627947,0.8771108246231444,16.565718321160066
