datetime,step,charge_batt_frac,use_batt_frac,soc_kWh,soc_ratio,pv_production_kWh,consumption_kWh,pv_to_house_kWh,pv_to_batt_kWh,pv_to_grid_kWh,batt_to_house_kWh,grid_to_house_kWh,step_cost_eur,degradation_penalty,reward
2023-07-16 23:00:00,4724,0.776299774646759,0.969879686832428,5.167302973960659,0.5167302973960659,0.0,0.3638106765126041,0.0,0.0,0.0,0.35285258500233824,0.010958091510265888,0.0016108394520090855,0.00035285258500233825,-0.001963692037011424
2023-07-17 00:00:00,4725,0.1341111660003662,0.6468778252601624,5.038730071171258,0.5038730071171258,0.0,0.1987591748684405,0.0,0.0,0.0,0.12857290278940112,0.07018627207903938,0.010317381995618788,0.00012857290278940113,-0.010445954898408188
2023-07-17 01:00:00,4726,0.010140269994735718,0.07861527800559998,5.026874106043424,0.5026874106043424,0.0,0.1508099370581589,0.0,0.0,0.0,0.011855965127834196,0.13895397193032472,0.02042623387375773,1.1855965127834196e-05,-0.020438089838885565
2023-07-17 02:00:00,4727,0.011178791522979736,0.6546141505241394,4.933721746281202,0.4933721746281202,0.0,0.1423011703728612,0.0,0.0,0.0,0.09315235976222136,0.04914881061063983,0.007224875159764055,9.315235976222136e-05,-0.0073180275195262766
2023-07-17 03:00:00,4728,0.06434786319732666,0.8482242226600647,4.810294987940232,0.4810294987940232,0.0,0.1455119472465657,0.0,0.0,0.0,0.12342675834097053,0.02208518890559516,0.0032465227691224883,0.00012342675834097052,-0.003369949527463459
2023-07-17 04:00:00,4729,0.3188241124153137,0.589816153049469,4.6795429516839,0.46795429516839004,0.0,0.2216826982108183,0.0,0.0,0.0,0.13075203625633125,0.09093066195448704,0.013366807307309594,0.00013075203625633125,-0.013497559343565925
2023-07-17 05:00:00,4730,0.05975574254989624,0.8533630967140198,4.449263614807067,0.4449263614807067,0.06642,0.3362691858431096,0.06642,0.0,0.0,0.23027933687683302,0.03956984896627655,0.005816767798042652,0.00023027933687683302,-0.006047047134919485
2023-07-17 06:00:00,4731,0.15162864327430725,0.8501074314117432,4.060065099591544,0.4060065099591544,0.17724,0.6350627419670883,0.17724,0.0,0.0,0.38919851521552273,0.0686242267515656,0.014411087617828775,0.00038919851521552275,-0.014800286133044299
2023-07-17 07:00:00,4732,0.2599563002586365,0.2668526768684387,4.100011320277051,0.41000113202770516,1.0643399999999998,0.9025872234320504,0.9025872234320504,0.03994622068550769,0.11970412321478341,0.0,0.0,-0.004788164928591337,3.994622068550769e-05,0.004748218707905829
2023-07-17 08:00:00,4733,0.03316470980644226,0.05233651399612427,4.1451726231287225,0.4145172623128722,2.08944,0.6560424576871026,0.6560424576871026,0.04516130285167105,1.3858593287848227,0.0,0.0,-0.05543437315139291,4.5161302851671045e-05,0.05538921184854124
2023-07-17 09:00:00,4734,0.42400720715522766,0.014281481504440308,5.163420605615095,0.5163420605615096,2.93184,0.403958484127073,0.403958484127073,1.0182479824863728,1.456041534308324,0.0,0.0,-0.058241661372332956,0.0010182479824863728,0.057223413389846586
2023-07-17 10:00:00,4735,0.06590715050697327,0.01876416802406311,5.359130560423356,0.5359130560423356,3.48774,0.3619717463149762,0.3619717463149762,0.19570995480826098,2.919757774939486,0.0,0.0,-0.11679031099757944,0.00019570995480826099,0.11659460104277118
2023-07-17 11:00:00,4736,0.14099091291427612,0.024487823247909546,5.86887750584225,0.586887750584225,4.15278,0.347033083912354,0.347033083912354,0.5097469454188938,3.2691711840677575,0.0,0.0,-0.1307668473627103,0.0005097469454188937,0.1302571004172914
